method,seed,trial_id,freezing_ratio,learning_rate,dropout_rate,l2_reg,optimizer,batch_size,val_accuracy,test_accuracy,best_epoch,total_epochs,training_time_seconds,from_cache,timestamp
ant_colony_optimisation,0,73,0.85,0.005,0.3,0.01,adam,8,0.9527897238731384,0.9396551847457886,34,40,71.9,False,2026-05-30T06:58:07.242545
ant_colony_optimisation,0,74,0.95,0.005,0.4,0.005,adamw,32,0.8969957232475281,0.9137930870056152,26,37,60.7,False,2026-05-30T06:59:11.331052
ant_colony_optimisation,0,75,0.99,0.0001,0.0,0.1,sgd,8,0.733905553817749,0.7241379022598267,26,37,56.8,False,2026-05-30T07:00:09.185624
ant_colony_optimisation,0,76,0.8,0.001,0.5,0.02,adam,8,0.9227467775344849,0.9396551847457886,21,32,60.3,False,2026-05-30T07:01:10.538328
ant_colony_optimisation,0,77,0.85,0.005,0.0,0.001,adamw,8,0.9055793881416321,0.9008620977401733,16,27,53.3,False,2026-05-30T07:02:05.023732
ant_colony_optimisation,0,78,0.7,0.005,0.5,0.005,adamw,8,0.9270386099815369,0.9353448152542114,31,40,77.8,False,2026-05-30T07:03:24.108826
ant_colony_optimisation,0,79,0.85,0.0005,0.3,0.005,adamw,32,0.9184549450874329,0.9482758641242981,18,29,58.7,False,2026-05-30T07:04:26.475932
ant_colony_optimisation,0,80,0.9,0.0001,0.4,0.02,adamw,16,0.9184549450874329,0.9267241358757019,27,38,76.4,False,2026-05-30T07:05:46.949525
ant_colony_optimisation,0,81,0.85,0.001,0.4,0.005,adamw,32,0.9141631126403809,0.9482758641242981,24,35,65.6,False,2026-05-30T07:06:56.362480
ant_colony_optimisation,0,82,0.85,0.005,0.0,0.1,sgd,8,0.9313304424285888,0.9396551847457886,,,0.0,True,2026-05-30T07:06:56.374992
ant_colony_optimisation,0,83,0.7,0.0005,0.0,0.1,sgd,32,0.8626609444618225,0.8232758641242981,26,37,70.2,False,2026-05-30T07:08:10.491888
ant_colony_optimisation,0,84,0.9,0.0005,0.5,0.02,adam,32,0.9399141669273376,0.9525862336158752,,,0.0,True,2026-05-30T07:08:10.504549
ant_colony_optimisation,0,85,0.85,0.005,0.3,0.002,adamw,32,0.9184549450874329,0.9137930870056152,21,32,62.4,False,2026-05-30T07:09:16.953852
ant_colony_optimisation,0,86,0.7,1e-05,0.3,0.05,adamw,16,0.8197425007820129,0.8017241358757019,33,40,85.0,False,2026-05-30T07:10:45.945195
ant_colony_optimisation,0,87,0.95,0.0005,0.6,0.05,sgd,8,0.8283261656761169,0.8275862336158752,25,36,58.2,False,2026-05-30T07:11:45.847109
ant_colony_optimisation,0,88,0.8,5e-05,0.3,0.01,adam,32,0.8841201663017273,0.9181034564971924,23,34,65.4,False,2026-05-30T07:12:55.358668
ant_colony_optimisation,0,89,0.99,0.0001,0.3,0.02,adamw,8,0.8540772795677185,0.8663793206214905,13,24,44.2,False,2026-05-30T07:13:41.320044
ant_colony_optimisation,0,90,0.8,0.005,0.3,0.1,adamw,8,0.9184549450874328,0.9353448152542114,,,0.0,True,2026-05-30T07:13:41.340034
ant_colony_optimisation,0,91,0.85,5e-05,0.4,0.005,sgd,8,0.6437768340110779,0.6206896305084229,36,40,67.5,False,2026-05-30T07:14:50.650140
ant_colony_optimisation,0,92,0.9,0.0005,0.4,0.1,adam,8,0.9313304424285889,0.9353448152542114,12,23,47.4,False,2026-05-30T07:15:40.490308
ant_colony_optimisation,0,93,0.7,1e-05,0.3,0.002,sgd,8,0.278969943523407,0.31896552443504333,32,40,73.0,False,2026-05-30T07:16:55.492914
